Label,TEXT,
1,"The exams are on the way, but I don't know anything. I will not hand them over. I am afraid of the future, even if by some miracle I pass the exams, I will still be scared, I am not morally ready for adult life. Eternal conflicts with my mother, no father. I have been depressed for a year and a half, I constantly think about suicide. This is all because of the study, which I hate so much. Some people say it's not worth it, but how is it? My future depends on my studies, I understand that, but I can't do ANYTHING. To be a homeless person and eat dogs? Someone will say, they say, there are people without education and who at the same time live excellently, well, of course, these people are lucky, but I have never been lucky in anything. Even in the little things.",
1,"I decided to write my own story, maybe someone's opinion will become a support for me. I want to live and always wanted to, even when I realized that the only way out of my impasse is suicide. So it turned out that I have a psychotic disease, sluggish schizophrenia. It is hereditary. It is difficult to live with this. I am not to blame for my illness, I did not choose it, I did not do something bad, and I did not ask me to give birth. But I was born with this. Since childhood I had isolation and psychological problems. In a family, naturally They didn’t love me for this, I’m like a burden for them. I often heard from my parents that it’s bad that doctors cannot determine such a disease during pregnancy, so they would have done an abortion. If from childhood I had been told that I’m sick in the head, they would have passed me to a special school, made a group, it would be easier. This was not deprived of me. And so I was not normal trying to live in peace with normal people. I went to an ordinary school where everyone bullied me, tried to make friends, guys that ended in vain. After graduation. school decided to look for a way out, change myself, improve, try to live normally like everyone else. I still did not understand that schizophrenia is a dead end from which there is no way out, you can only accept this, no matter how hard it is. I entered a technical school, graduated from it, there was a belief in myself that you can live a normal life. I got a job, began to earn money that I never had. There was not enough family for a normal life, and now difficulties appeared here, men either mocked me, or just threw when they noticed my psycho problems or when I myself confessed to them about it. And at the age of 25 I met the only person who accepted me. Who told me that the patient did not consider me. That this is just a diagnosis that does not scare him. I believed into myself, into life. In the fact that everything will work out. That here he is a way out of the impasse - work, for courage, family. And I am normal, I live like everyone else. But it did not take off. Joy did not last long. He turned out to be a former drug user, patients with hepatitis and HIV infection. Moreover, I knew about my diagnoses, I was registered. So, I confessed about my illness and he didn’t. I confessed already when I was asleep with me and when I began to guess. After a while, HIV was found in me. and that's all. And here hell began. I ended up in the hospital, lay there for a long time, during this time they found another person in my place. Depression began. Gradually my health began to fade away, after two years therapy was prescribed. So, trying to get out of the dead end, I drove myself into one more. And everything and there is no way out, only humility. And there is no life, there is only illness, lack of money, pain and loneliness. With my parents I had constant conflicts due to the fact that I ""sit on my neck"", screaming do yourself a disability. And if I I will try to do it, they will stop giving me drugs for HIV, since we do not treat HIV for mental illness, and I just need to watch me slowly die in agony. I am tired of everyday physical and psychological torment. I don’t know how and for what to live. I try to come to terms with everything, but inside it’s pain that nobody needs me here in this world, that there’s no way out. And there is no normal life",
1,"! My name is Valery, I'm 27 years old. It's hard to admit, but I'm an alcoholic. I drink just like that, for no reason. Because of this six months ago my wife left me, then she forgave me and gave me a second chance, but I ruined everything again. Very ashamed in front of my wife and daughter. The saddest thing is that I understand my problem, but I can’t do anything. Just yesterday I lost everything again, and the last hope of returning the family vanished. I’m a terrible person, I used my family for a glass. But everything was in my It’s sad, but I see only one way out of this, to leave forever. Thoughts of death haunt me, I’m tired of myself, and tired of tormenting my family. It seems to me it would be better if I’m not there. I cannot live normally. , humanly. I want to end all this, and put an end to my life. Thank you for the opportunity to speak. I have no one to talk to about this. Do not judge strictly, I was just lost in life.",
1,". I don’t even know how to start. I was born and raised in a normal family. He was a smart enough, purposeful person, he read, developed, was interested. But while studying at the university, he began to lead a different way of life. At first I started smoking, using alcohol and drugs. Over time, I got addicted to drugs. It's been a year since I gave up all that nonsense. But it didn't feel particularly good. In fact, I am just starting to live. The worst thing is that it seems to me that I have already lost my time. 32 years is certainly not old age, but ... I don’t know. I didn’t really work anywhere, but I was a bargainer and lived for that. Well, he used the kindness of his parents. I'm not a mediocre person, but it's hard to come to terms with the fact that you have to start all over again. Terrible fear that I wasted my time.",
1,"I'm really tired of everything ... It started when I was born sick. From kindergarten everything seemed like hell. Never had any luck, from kindergarten to work. I gave all the promises, most of them with such problems are disabled ... But I was brought up strictly, but fairly. I was taught to be kind. But I am so tired of flattery, deception, hypocrisy, anger and betrayal ... And all this for my kindness, care and love. It all cuts me like shards of glass, I gave everything to put an end to this, but I could not. And then I would like to live on, but I cannot ...",
1,". I'm Angelica, I'm 15. And all these 15 years of my fucking life, I hate myself ... for my looks. I was born with congenital facial asymmetry. I have a wrong bite and, as a result, 2 protruding teeth in the upper jaw. Thank goodness it is being treated. They put braces on my back. Okay. But I still hate myself !! I am tall (= 180 cm), many consider me too thin (57 kg without any diets, just because of post-stress). I don't like my non-Russian appearance. I have a big Bulgarian nose, ugly eyes, and for some reason I was born with very pale skin. I am sometimes mistaken for either Turkish or Gypsy. I don't like my figure. I hate everything about myself !! Your voice .. the manner of communicating with people (because I am not too complex), the manner of dressing, my green-brown eyes, hair color. I have a feeling that I was born in the wrong body, because I constantly feel myself uncomfortable in it, uncomfortable. It would seem that you were not born beautiful, but born happy. Yeah, happy ... You can write a separate story on this topic. In short: there are no friends (I have difficulty communicating with people, it morally exhausts me), there is no prosperous family, no money .... even there is no happiness in my soul. I want to kill myself because of my appearance. Whoever told me that appearance is not the main thing, the main thing is brains, I still continue to see my ugly face in the mirror ... yes, I want to change ... but solving this problem requires a huge amount of money (for plastic surgeries and etc.). I will earn them in 10 years ... and that's not a fact. I am so notorious that I made a promise to myself that I would not enter into a relationship with the opposite sex until I considered myself a beauty. One guy in my class fell in love with me, but I am terribly afraid that he will fall apart in me because of my appearance. I'm the scariest one in the class. I tried to present my story in a nutshell ... Thank you all in advance for your help and support !!",
1,", I don't know why I am writing here. Probably because there is no one else to share with other than people on the Internet. I'll tell you my story, I'm 25 years old, I live with my parents. I left after the 9th grade of school, went to college, but due to my youthful stupidity, I dropped out of school at the age of 17, then worked, through an acquaintance, then a security guard (by the way, I was not in the army), then I sat at home. And so on until the age of 21, until through a friend I got a good job at a computer company. After a long and difficult internship, everything went well there, I worked well and earned money, there were often corporate parties on the occasion of big profits, I lived in pleasure. After about 4 years, the company gradually fell apart and as a result, in 2015 I lost my job. For 7 months I was again plunged into depression and sat at home without a penny and was looking for a job. In January 2016, I got a job in my city at the point of issue of one large online store, I worked there for 8 months, because working conditions were hellish, every day it was necessary to unload a large car and carry a large and not very good product on the stairs to the 2nd floor, but for me it was very difficult because I'm full. Since then, about 6 months have passed. I was desperate, I don't know what to do, how to find myself, what to do in the future, I understand that I have lost my life and time, at 25 I have a 9th grade education, I weigh more than 100 kilograms, the girl was last in 2013, when they parted, I ran out of all the money, only a piggy bank with a change remained, I am ashamed to sit on the neck of a mother who receives 20 thousand, when I am a healthy 25-year-old man, and who has her own problems, I am ashamed even to go out with friends like going out for a snack or watching a movie, because I don't even have normal clothes. My life is just as insignificant as I am, every day I look out the window and see there happy people who walk, drive their cars, strive for something and achieve. But not me, I do not see the point of how I can continue to live like this, I just do not leave the house for weeks, but there is still hell here for me. At the same time, I just don't have enough willpower to get up and start doing something. Why does this world need such weak-willed and insignificant people like me? I just do not see why and why I exist here. Maybe in the next life, if it exists, I will succeed. Here is such a pathetic story for me, at 25 I have literally nothing ... at least if you have read this pathetic scribble before here, I say thank you.",
1,"I'm afraid of myself. Everything is constantly going against me. My thoughts kill hope in me. And here is not just depression and sad thoughts about the future, but all at once.",
1,"I don’t want to live in this cruel world with cruel people who are only happy to do nasty things to others instead of kindness, and moreover enjoy when others feel bad. plus stomach problems, just ate something wrong, everything turns out so that it's a nightmare. it hinders very much in modern life",
1,"Well, in general, I understand everything. And yet I just can't figure out ... when did it all go wrong. How could you ruin everything like that ?! I'm a girl, I'm 23. At 18 I fell in love. She dropped out of school because of him, although she studied on a budget, moved out of my mother at the moment when she gave birth, and her stepfather left her, we rented a house together, left alone with a baby in her arms, she left for the village to look after her sick grandmother , she could no longer rent a house herself. She was torn between the garden, her grandmother and the child, having an income that did not cover all her expenses, she rushed about as best she could, I knew this, sometimes sent her money, but mostly spent on entertainment and maintenance of her boyfriend. Well at least I'm working, he's not. The first beatings began out of jealousy. Everyone knows how it happens. Six months later, six months later I returned and everything was new. Fists in the face. Now I am lying next to him, looking at him and I do not believe that he can do that. A year later she left again, after a couple of months she returned. Two concussions. Suicide attempts. And again I am with him. Why? I hate him so much sometimes. And then I love it so much. When he is a normal, perfectly adequate person, so nice and sweet. But this is for the time being, he does not work, he sits at home all day and smokes, and I go to work, to the store for him. In fact, we are such strangers to each other, although we have already become like relatives, only this thought stops me. I want to leave every day. I cry every day. I haven’t seen my relatives for a year, I don’t communicate with anyone, not that he forbids, but simply when I start communicating, something happens to him, and I am always guilty and I get it again. If you pissed him off, even some bullshit might get you full. And insults every day. Why can't I leave? More precisely, she left many times, but always returned. And yesterday I was crying, I decided to leave, but I couldn't, I love it and that's it. And again I went to him .. I haven't talked to my mother at all for six months! I weigh 47 kg with an increase of 173, nervous work in the accounting department and all these thoughts simply do not fit in my head. How to break everything? And put your life in order?",
1," again, you will win. The last time I wrote here was in 2012, however, until today I have not had an idea that someday I will turn here again.",
1,". My name is Lisa, I am 15 years old. I have been in depression for about 2.5 years. I know that people are often skeptical of adolescent blues, many refer to such statements as a desire to attract attention, stand out, show off, etc. However, this is no longer fun, because all this has long interfered with my life.",
1,It was only one step from the great to the ridiculous.,
1,"I don't know for sure whether suicide is a way out or not, but for God's sake I so want to know ...",
1,"For a long time I did not dare to write here. It seems that I don't have such serious reasons as incurable serious illnesses, lack of home and food. And yet, I feel like life is leaving me drop by drop, I couldn't win, I didn't have enough strength.",
1,", my name is Alina, I am 13 years old. Terrible things happen to me. A week ago, a stranger wrote to me in social media. Vkontakte network and began to say that he is the administrator of a group in which prostitutes and links to their pages are posted. He said that if I throw him a photo in a bra, he will take it away in May. I cried for a long time, but still took it off He said that he removed it, but if I don’t throw off a photo of him by lifting his shirt, he will return it. I threw it. And now, a week later, my friend writes to me and says that today at 14:00 he will throw these photos into my class's conversation. I am now sitting and thinking about suicide. I don't know what else to do, but if my parents find out about it. So I sit and wait for him to throw off my photos and everyone will know about it. They will start to call it a teenage whore, etc. I am very scared, and I have the feeling that I will definitely do something to myself. I'm very scared & # 128557;",
1,"I am a complete contradiction. Constantly at odds with myself. I wanted so much to be perfect that I got a complex and my self-esteem fell not so much to zero, but went into a huge minus. People see good in me, but like a blind kitten I keep telling myself that there is nothing and that all that I am is a piece of shit.",
1,"I am in 7th grade. I live in Novosibirsk. I'm creepy. I have 2-3 friends and I have become different. Because of this, at school, those who are older than me laugh and make fun of me all the time. Some make fun of my fans asking for pictures or murals, and then laugh at me and scoff. Some make fun of what they supposedly love. In one of those who make fun of me that I love he fell in love with me 2 years older. Once in VKontakte, he wrote to me that he liked me and offered to meet, I agreed, and told me that I loved him for a long time. Then they told me that it was a joke and half of the school laughed at me. And I love him very much and now he probably won't communicate with me. I even want to commit suicide. What should I do?",
1,"I don’t want to live. Everyone bullies me, many people. Shouting and insulting me for months is normal for them, or not talking to me for months is also within the normal range. As a result of their incidents, I have no health. I'm tired of everything, I want to die, but I do not dare, I am so indecisive and timid, and I can not resist anyone completely. I am beautiful and kind, but awfully unlucky, there is only one in the whole world and there is no one to support",
1,"In the evening, thoughts of suicide visit. I want to give it all up. I have a meaning in life, but there is no meaning in my being in society. I have only one friend, and then we only see each other at school. I have never had a girlfriend, because I am ugly and shy. I have experienced major depression once in my life, so even the hair on my head is now a little gray. Apparently, it is overtaking again. I am a fat piece ... In this society, I will not be able to continue living normally, so I have long had a plan - to go to the forest and settle there alone. But I cannot give up everything here, my parents will have problems, I don’t want to give them great experiences ... all the more, they will be looking for me, and then they will be caught and sent to a psychiatric hospital.",
1,"I am 28 years old. I cook tasty. Kind. I will give the last one. It seems that I am not bad at myself. I work. I met a guy for 2 years. The last 6 months of our communication became unbearable. Scandals, reproaches. Rudeness and obscenities parted. stopped painting. I go to work like a robot. I constantly cry. I look at my classmates, all families have children. And I have no one .... more than anything else I wanted a family. A reliable man. I always condemned suicide. And now I want to die ... because I don't need anyone. .. even to myself. I don't want to wake up. I just want to disappear. ..",
1,"My story is probably mundane. But it is hard for me to think that I cannot cope with difficult life situations. I always take everything to heart, but I can’t otherwise. I am 17 years old. Admission is on the horizon, but I don’t know who to be in this life. I study poorly. Average score 6.7. My parents think I'm ignorant. And I myself do not believe in myself, because for me even life is a terrible torment. Frequent quarrels do not remain unnoticed not only in my soul, but also on my body. Every time I want to cut myself everything, but in some cases something stopped me. There is a martyr. I often cry in front of him, because there is no one else to speak to. You can say: he is the only thing that keeps me here.",
1,"I feel lonely. I have no desire for a future life. There are no such bright joyful moments, events. Family problem. Monotonous life in shades of gray. Eternal study. Badly deteriorated, began to withdraw into itself often. Grief happened 2 years ago - my dad died. He was the only one who really understood me. For a year there is no stable contact between me and my mother. Several times it came to the point that she wanted to commit suicide.",
1,"I want to kill myself, because someone doesn't notice me, I came with a bruise. my sister doesn't care, my mother doesn't care, and my father hasn't come home from work yet. Today my sister hit me very hard in the stomach and she didn't care, the younger sister cried and the older sister went to feel sorry for her and not me. I don’t buy anything beautiful, but the younger and older buy the most beautiful things. As a child, my dad beat me very hard, everything was purple. One grandmother consoled me, but we quarreled because she thought that my parents were right.",
1,"I'm 41 ... I still have my whole life ahead of me. Smart, beautiful, talented. Two wonderful sons - 21 and 6 years old. But the thought that I have no place in this life ... Doesn't leave ... She knocks in my head .. Sometimes quietly, like a kitten scratching at the door. Sometimes the alarm bells, so that it covers from head to toe ... And it stops breathing ... And there is no way to breathe .. There is no air and only tears flow, but there is no relief ... To live ... And why ... Why ... There is no desire or meaning ... And",
1,"What's the point in living? I am 30 years old, I have nothing. neither husband, nor children, in our country, in general a woman is not a woman without these attributes. And most importantly, there is no normal work. I graduated from the university, studied to be a psychologist, because of a heap of fears and complexes I did not get a job, then I went to a trifling job on the phone, I worked without a TC. after 2.5 years fell into depression, 4 years !!!! did not work, it's scary to even remember how I could do that. As a result, my mother again got me to work, but part-time, it's a penny, no experience. The work is also not difficult. At the age of 30, I have no idea where to get a job with such luggage. I open websites with work and close them, I understand that I have nothing to look for. The future is in black, and so is the present. I do not see the meaning of my life, why I was born, so that I would only suffer and dishonor my family, with my stupidity and helplessness. everything is absolutely pointless. I can't get out of this quagmire of helplessness since childhood. They only criticized at home, so I hate myself. I see no way out. Why did I study, spend 5 years of my life, in order to eventually get a job somewhere in a call center in the left company and sit there for a penny. And what kind of pension awaits me in old age, poverty? About the establishment of my personal life I am generally silent, apparently this part of life is not intended for me. At least find a job while there is a mother, you can choose something, live at her expense, and then what? I sometimes think that I'd rather be hit by a car or killed by a tree than others, what's the point in me? in my opinion no. I know that this is all a sin, but it is not easier for me. I am 30 and I am an infantile girl with no future. Thank you for your attention, I will be glad to hear tips.",
1,"You say ""are you sick? You are so many years old and you think about suicide"" ... ... ... And in response I have silence. I am only 11 years old. And I have been suffering for 6-7 years. My dad is an alcoholic, my mom is a hard worker, two sisters avoid me beyond recognition ... It happens very rarely they yell. But they often beat me with a stick, phone charger cords, and eat. But I endure it all ... I thought about suicide more than once or twice, probably more than 100 ... You ask why? Why do I want to die? Why am I still alive? Why do you get along with me like that? The answer is simple. They don't like me. In life, for parents and sisters, I ... I ... I don't even know who I am in their eyes ... I am a punching bag for them or I don’t know ... But I have such feelings that I was born in vain into this world ... I sleep on the floor every night. There is no bed for me at home. They forbid me to sleep in the hall sofa. I hide behind my father's old things. And it's all true ... Everything, everything. As I told me I am 11 and during these 11 years I have seen so much. Mom signs me up for additional classes that she wanted to go to as a child. And they are very far from my home. Me about.",
1,"What I have done, I myself do not know how to fix it. Student. I live in an apartment with the hostess. I stole gold from her, handed it over to a pawnshop. She wrote a statement ... I’m going through the article. Now she says return. .I will go to your parents and tell them to let them return it.",
1,"I don't even know where to start ... My parents were never proud of me, for them my younger sister is ideal. I did not enter the tower, because There is nothing to pay for school because they do not hire. I try my best to be an optimist, but this attitude disappears after a couple of hours. Do not want to live!!",
1,"I'm impotent. I am 36, I have no family, children, beloved woman. I have no desire to do anything. I am a pretty nice person and have never been deprived of attention, but they look at me like a madman, because the meeting is another and, as it were, time to get to know each other closer, and I start to invent stupid reasons, so that it just doesn't come to bed. This is hell. All life is awry. Here they write that sex is not the main thing, and indeed neurasthenia, but I am deprived of the opportunity to communicate with the beautiful half of humanity. What are the constant questions - why are you not married, where are the children? (I live in Israel, here, in principle, it is customary to have many children) In general, I am going to commit suicide <ed. Mod.>. There is no more strength to remain alone.",
1,"Help me. I broke up with my loved one. Someone will say it will pass. But no, I feel so bad that I want to die. I tried to commit suicide. He is everything to me, I love him very much. But only he doesn't need me, we were together for a year and a half. We made plans for the future, but everything collapsed. I cannot do this, I only want to be with him. In order not to suffer, I decided to die if I could not come to my senses. Now tears are choking and there is no one to talk to. Help me please.......",
1,"I don't want to live, I'm tired, again reproaches from my husband. Complete disappointment. What for? I gave birth to a son two weeks ago. My husband asked ... I hate him, why such a fool. I don't want to live, but when I think that the children will simply disappear without me, no, not because of hunger and cold, but without affection and warmth, my heart contracts. I just want to get away from everything, die, forget, forget",
1,"I want to commit suicide ... All my life is sheer deception and an empty space. I went to university. Parents provided, in the end I got drunk. He began to skip, and lied to his parents. I did not want this and understood everything perfectly, but I could not overcome my laziness. As a result, I was expelled in the 4th year - this fall. They do not yet know what their spoiled son has done. In general, our whole family is successful people who have achieved a lot, and the family itself is friendly, and I am just the favorite of the whole family. In the end, I had to lie to everyone and I have no idea what would happen if everyone found out. I'm afraid for myself, I'm afraid that something might happen to them, I'm afraid of the outcome. I don't dare call myself a man, I'm just nobody. Suicidal thoughts come to me every night and every morning.",
1,"What if your soul is dead? Let my name be Sergei, I'm 17. My life just slumped, as if all that was left of me was a body requiring food, sleep and other needs. I am absolutely not interested in anything, I have no desire to study, my hobbies have ceased to exist for me. I am not interested in other people, I do not want to see them, communicate with them, they just annoy me. As for the relationship in terms of love, then everything is sad. It so happened that I was born of the wrong orientation and I understand that I am attracted not by people, but only by their genitals. For the last half of the year I have been simply rotting, I am not a bad student, but it is very difficult for me. I would like to find something to my liking, good people, a soul mate, but everything falls to hell, because I am just sick of all this. Every day I want to die more and more. Maybe I have schizophrenia or some kind of illness? This does not go away, it becomes impossible to live ...",
1,"I don’t know why I’m writing here at all, because I know in advance everything that you will tell me. Probably, I'm just a chmoshnik, who has no one and nowhere else to pour out his soul, except here. In general, it all started with my birth. I was born and everything went bad right away. My parents were not in my plans, they got married right away, when my mother was 17, and my father was 20. They naturally put all their energy on study and work to feed me, so little attention was paid to me personally. In principle, I'm not complaining, because I perfectly understand how hard it was for them. Well, when they received diplomas, rather prestigious jobs, they thought that I had already grown up, and I didn't need this attention at all. I also strained with friends, there was a childhood friend who, over time, showed me, they say, he had new friends (in connection with the transfer to another school) and he no longer needs me, he is not interested in me. All the rest can only be called acquaintances. There were, of course, attempts to make friends (by this word, I always meant not just people to drink and take a walk, these are people close to you in spirit, who understand you), but they were unsuccessful. It seems to me that the matter is in me, although I cannot explain it. Since the age of 13 I have been living on my own. I tried to look for a hobby, did a lot of things, but it's not that. At school, teachers always scoff at me in the sense that I slowly but surely do not use my ""potential"". The fact is that I treat my lessons very negligently, I go to school very rarely, but when I manage to give some answers in the lesson or hand over some work, the teachers seem to like them, and they say that they are like boiling brains, but I don't use them and sink my life to the bottom. Lol. I don't know why, but somehow I don't care. Really do not care. Maybe it’s because of eternal loneliness, because there is no close person nearby, I don’t feel my own importance. But for some reason I do not care about my fate, whether I am alive at all or die tomorrow. Thoughts about suicide creep in, but let's not talk about that. Selfharma is enough. And the joke is that I understand with my head, they say, dude, this is a little not normal, let's do something about it, decide. But I still don't care. It probably sounds strange. Guy, you write that you have problems, but you don’t care about them, why did you stick with it then, live on. It's just that deep inside I want to live an adequate life, you know, to finish school, to start a family, but at the same time I absolutely don't care what and how, I just sit and wait for death.",
1,"I'm sick of living. I think about suicide every day, and I take an anti-sedation pill every day because I cry too much. I'm a normal girl, not psychotic! Help!",
1,"I am 18 years old and I know that many right now will say that I am too young and still do not understand the meaning of life, maybe it is, but at the moment I feel so bad that I am amazed at how I am still alive after that. We have been in touch with my boyfriend for 2 years For the last month we have quarrels every day for wear and tear, we swear so that the walls are cracking, he tells me such nasty things that his ears wither, but this time it's serious, yesterday he showed me that everything in a relationship he does first says that he loves me too first, and supposedly ""you are not doing anything, you are sitting waiting for me to do everything myself, but I behave like a henpecked person anymore, I won’t be like that, I won’t be able to live without you, I have lived and will live all my life"" he told me he never said , and it hurt me so much that the next day I told him “if you don’t tell me what the matter is and why I began to annoy you so much, then let me just die so as not to wait for you, and in response I heard you die dosihpor I didn’t understand that I don’t care about you, God at that moment I was petrified and there was nothing to breathe, I want la take a step to death, but I felt so scared, because I want to live, but I want him to be there, I don’t know what to do how to be how to behave I don’t leave the house I don’t want to see anyone I feel so bad, the person told me such nasty things, anyone in my place would say well, okay and would leave, but I'm waiting for him and I'm ready to forgive, and I hope that he will return, but the thought kills me, what if we parted forever? how will I live I can't live without him I can't I know how it is done, why he can behave like that and live calmly, saying I don’t care why I’m not like that, I’m also terribly afraid that he’s looking for a replacement for me. I know part of me wants to live, but the other does not. Help, please, I can’t stand this anymore. I love this person, but how to live knowing that he doesn’t need you. And no time will heal this pain.",
1,I want to commit suicide. What should I do?,
1,"I have a younger brother and a cat, sometimes it seems that the cat gets more attention than me. When my brother is in school 4 (he is in grade 2) everyone runs up to him shouting: what a fine fellow he is, and so on, and when I want to say something: wait, not now. And so always, when I can offer something, then they again: yes, then, and this ""later"" never comes.",
1,"Hey. I'm 25. I'm a failure. I cannot cope with my apathy and laziness. I have not achieved anything. I didn't even finish my studies. They were expelled in the last year. I didn't have the strength to finish my diploma. I have no strength to recover, and I have no money for it either. Moreover, I don’t want to work in my specialty. I changed a lot of works. None of them like it, although the team is not bad everywhere. I don't like anything at all. Every day I go to work with tears. Friends are all annoyed because of their terrible nature. Recently, a friend who was very dear to me said that he was very tired of me and could no longer bear me. This finally finished me off. Yes, I know, we need to change, but there is no strength at all. I started to get involved in sleeping pills and tranquilizers. Because of this, relations with parents deteriorated. They constantly yell and accuse me. They say they are tired of me. I'm tired myself. I'm tired of everything. In theory, in such cases, a change of scenery helps, but I have no desire for either strength or money. I don't want anything at all and I can't. I eat sleeping pills all day and go to work. Really in the last days the roof is going. I roar constantly and think about suicide. I don't even have anyone to talk to and my parents constantly yell about how I bring them on purpose with such behavior. And I didn't do it on purpose, I just don't have the strength anymore. I'm not interested in anything else except sleep. Therefore, I gorge on wheels. I have absolutely no idea what to do. I simply do not have the strength to pull myself together and pull myself together.",
1,"I'm 31 and so hard that I want to scream. A teacher by education, she studied for the company. She worked, but could not even solve the exam for grade 11. Day and night I sat at work, prepared, but I did not achieve anything and my mind did not increase. She got married at 29, her beloved did not propose for a long time and cheated even after the wedding. Gave birth at 30, a little uncontrollable nightmare. The child does not sleep at night and day, does not eat, does not want to do anything. He does everything out of spite and does not obey. Clearly lagging behind their peers. I try to deal with him, but turns around and leaves. There is no time and energy to call friends, and they themselves do not contact. I live with my husband and child with my parents in the same room, 4 meters. Due to lack of sleep and fatigue, I am angry with myself and the child. There is no strength to wake up and no strength to live.",
1,"! My name is Masha. I am 15 years old. I'm nobody. Absolutely nobody. I look at my classmates. They all look like models. I look like a goblin. The girls in my class don't take me seriously. All of them are fascinated by boys, handsome boys who would never have looked at me in their lives. Every day at school, I go through 7 circles of Hell, for a few moments of Paradise, which I hope will come someday.",
1,"Nobody understands, everything is enough. There have already been attempts. I already told myself to hold on everything will be fine, but everything repeated itself. Parents do not need me at all. They don't care where I am or what I do.",
1,"I have such a situation, I don't know what to do at all, at the age of 17 I met a girl and began to live together, although they were swearing, they were still together, at the age of 19 I finished my studies, my son was born, I was very happy, I took I signed a loan with the girl, took everything to the house, soon I received a summons to the Army, I know that my wife will receive money for her son as I serve, I asked her to pay, well, it came to autumn, I left to serve, she came to me it seemed like everything was fine, at the end of the service she said that she was pregnant and from me I was very happy because I wanted a daughter, but when it came time to return home, she did not want to meet me, she does not see me, I found her address, it turns out she has been living with to others, I talked to her and said that I would forgive everything if they were next to me, I ran after her for a year and a half after the army, she seemed to want to measure up, but in the end I again found out that she did not leave him and lived with my son seems to me almost does not give, filed I am 22 years old for alimony, I cannot pull this all, I myself have no corner for my soul, my mother died, she was left all alone, she gave birth to a daughter, but it is not known from me whether she has a different name, she did not pay loans, as a result, I was left alone with alimony and loans, I love her exactly, I don’t know why, but somehow it hurts so much that I want to die, I don’t see any other way out ... advise me what to do what ...",
1,"I just don’t want to live .. I want to finish it, my mother-in-law has worn out, such a bastard, it seems that the relationship is normal, but immediately crap on us ..",
1,"Life was like a fairy tale. A loving husband. Pregnancy. apartment, work ... gave birth ... When my son was 4 months old, my husband went to the witness at our wedding. leaving the child and me penniless. Instead of support, parents began to put pressure on a sore corn. The allowance is 3000 rubles, which is naturally not enough for a normal life with a child in her arms. The husband does not help in anything. Divorce does not. Doesn't give money. Doesn't appear to the child. Parents are kicked out of the apartment. Debts are growing. Friends turned away. I don't know how to live on ...",
1,"My life stands still. I can't live like this anymore. Every day I understand more and more that no one needs it. I have no friends. I have no one. I can't tell anyone about my experiences. Everyone is looking for a benefit in me, and then they leave me like a puppy. I see no reason to live. It just doesn't exist. I do not want anything. Only real friends. People who will appreciate me. But I know that nothing will change. Nothing. I just don’t understand why I’m doing this? Why am I worse than others? I have always tried to think with my head, to make the right decisions. She always helped everyone, no matter how hard it was for them. Just why? This is the question I ask myself throughout my life.",
1,"I hate my life. I came to this conclusion quite recently. In general, it all started from last year. I began to notice that I was afraid of people. I'm afraid to be in public places, to contact people. This has been a real problem for me for a long time. I asked my mother to take me to a psychologist because it really bothered me a lot. After two sessions, I realized that I didn't want to walk anymore. I didn't want to talk to anyone and talk about my feelings. I stopped telling loved ones about my experiences and just closed my eyes. After a while, I noticed frequent irritability. Bright light, sounds of anything from a passing car to a banging of your foot. Everything infuriates me and I just want to run away, close and feel nothing. Now I feel nothing but this irritability and weakness. I don’t feel like doing anything, I’m lying on the bed and can’t do anything. I just lie there.",
1,"Nobody needs me! This thought has been spinning in my head for many years. I have never been pampered with much love. Mom simply did not know how to give it to us, she is from an orphanage, and dad is a dictator from a military family. My sister and I were punished for the slightest offense (they beat me and it happened brutally to the point of bleeding), my mother kept shouting that we were ugly creatures, that she didn't need such children. it happened once that my mother kicked me out of the house, I was 5 years old, she packed my backpack and put it out the door and didn't let me go home until my father came ... You are nothing! Rag! Monster! I don't need you! I heard these words constantly. Father is also not sugar when one day he came for me to the kindergarten to the words dad I love you and mom will cook dumplings today? He broke my nose ... He never defended me, although he constantly stood up for my sister. I, too, stood up for her, despite the fact that she constantly bullied me, then she locked one up in the room or in the closet, even on the balcony, left it at subzero temperatures overnight, then beat her to injury, then she could come up at night and start choking me with a pillow. I couldn't sleep well. I had nightmares all the time. In order to somehow hide from all this, I huddled in the farthest and darkest corner so that no one would find it. This habit has remained and to this day I want to run away to hide in a corner and so that no one touches. The older I got, the worse it got. When my classmates came to school, my classmates disliked me, and the persecution began as the dogs curled up and drove the game and they drove me. I told my parents about it many times but no one paid attention. I was thrown to figure out everything myself, no one needs me, and well, who could I ask for help. I had no peace anywhere, neither at school nor at home, I ran away into the forest away from people and kept asking God for what? I prayed for the forgiveness of my offenders. I didn't do anything wrong to anyone, but everyone hated me. I wanted to disappear, die, and once my body simply refused to work normally, then I was in the hospital for half a year, it was a respite for me, but then it all started from the beginning and the attacks were repeated again and again. Mom scolded me for this, and she has so many problems, and even I am here with my seizures, when I came home beaten, they scolded me for dirty clothes and did not even ask what happened. I am afraid of people, I am afraid to be alone in a room, I am afraid that I will be abandoned again, I am afraid to tell my mother about my problems, I have no one to tell how bad I am, no one will come to my aid, I do not need anyone",
1,". Six months ago, a girl left me ... I thought that time could heal me, but I was wrong. every day I think about suicide ... nothing makes me happy. started playing computer games ... every day is like the one that foreshadowed. got up, sat down at the computer, went to bed. all...",
